repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
kdn251/interviews,110674179,16,closed,Rearrange mixed up comments,UWarbs,2017-03-14T17:20:59Z,2017-03-15T23:34:44Z,2017-03-15T23:34:44Z,2017-03-15T23:34:44Z,,,
kdn251/interviews,110880564,20,closed,Add Lobsters to the CS news section,sbennett1990,2017-03-15T16:05:58Z,2017-03-15T23:29:00Z,2017-03-15T23:29:00Z,2017-03-15T23:29:00Z,,,
kdn251/interviews,110305072,6,closed,added circular linklist,jitendra3109,2017-03-12T16:35:53Z,2017-03-15T04:10:39Z,2017-03-14T17:05:13Z,2017-03-14T17:05:13Z,,,
kdn251/interviews,110382714,13,closed,Adding HackerEarth to the online judges list,renjithgr,2017-03-13T11:14:30Z,2017-03-14T00:23:13Z,2017-03-14T00:23:13Z,2017-03-14T00:23:13Z,,,
kdn251/interviews,110309547,9,closed,Add another online judge,lagebr,2017-03-12T18:39:21Z,2017-03-12T20:14:37Z,2017-03-12T20:14:36Z,2017-03-12T20:14:36Z,,,
kdn251/interviews,110307405,8,closed,Big title,keon,2017-03-12T17:42:36Z,2017-03-12T18:04:21Z,2017-03-12T18:04:21Z,2017-03-12T18:04:21Z,,,
kdn251/interviews,110306203,7,closed,Fix bit flip,Triang3l,2017-03-12T17:07:00Z,2017-03-12T17:11:00Z,2017-03-12T17:09:06Z,2017-03-12T17:09:06Z,,,
kdn251/interviews,110287814,4,closed,bigO.png: Corrected big O notation image. ,ashwani99,2017-03-12T06:12:20Z,2017-03-12T16:16:18Z,2017-03-12T16:16:18Z,2017-03-12T16:16:18Z,,,
kdn251/interviews,110282759,2,closed,fix typo,neilbryson,2017-03-12T02:05:55Z,2017-03-12T16:15:52Z,2017-03-12T16:15:52Z,2017-03-12T16:15:52Z,,,
kdn251/interviews,110282426,1,closed,Fixgraphs,veekaybee,2017-03-12T01:50:48Z,2017-03-12T16:15:36Z,2017-03-12T16:15:36Z,2017-03-12T16:15:36Z,,,
