repo_full_name,id,tag_name,name,draft,prerelease,created_at,published_at
ReactiveX/RxJava,3160457,v1.1.4,1.1.4,False,False,2016-05-04T18:30:43Z,2016-05-04T21:11:13Z
ReactiveX/RxJava,2984640,v1.1.3,1.1.3,False,False,2016-04-08T22:25:05Z,2016-04-08T22:26:41Z
ReactiveX/RxJava,2844663,v1.1.2,"Version 1.1.2 - March 18, 2016",False,False,2016-03-18T22:21:38Z,2016-03-18T22:24:54Z
ReactiveX/RxJava,2597904,v1.1.1,1.1.1,False,False,2016-02-11T20:58:56Z,2016-02-11T20:59:48Z
ReactiveX/RxJava,2224365,1.1.0,1.1.0,False,False,2015-12-03T20:42:01Z,2015-12-03T20:42:20Z
ReactiveX/RxJava,2216630,1.0.17,1.0.17,False,False,2015-12-02T20:24:46Z,2015-12-02T20:25:09Z
ReactiveX/RxJava,2110903,v1.0.16,1.0.16,False,False,2015-11-11T21:01:51Z,2015-11-11T21:02:08Z
ReactiveX/RxJava,1975479,v1.0.15,1.0.15,False,False,2015-10-30T20:23:05Z,2015-10-30T20:23:37Z
ReactiveX/RxJava,1702861,v2.0.0-DP0,2.0.0 Developer Preview 0,False,True,2015-08-21T03:14:12Z,2015-08-21T03:20:15Z
ReactiveX/RxJava,1664737,v1.0.14,1.0.14,False,False,2015-08-12T22:32:25Z,2015-08-12T22:33:50Z
ReactiveX/RxJava,1561112,v1.0.13,1.0.13,False,False,2015-07-20T17:58:51Z,2015-07-20T18:02:17Z
ReactiveX/RxJava,1395653,v1.0.12,1.0.12,False,False,2015-06-09T07:38:34Z,2015-06-09T20:09:11Z
ReactiveX/RxJava,1313776,v1.0.11,1.0.11,False,False,2015-05-19T16:25:33Z,2015-05-19T16:59:04Z
ReactiveX/RxJava,1240157,v1.0.10,1.0.10,False,False,2015-04-30T05:26:35Z,2015-04-30T17:34:00Z
ReactiveX/RxJava,1144611,v1.0.9,1.0.9,False,False,2015-04-09T13:33:10Z,2015-04-09T13:35:14Z
ReactiveX/RxJava,1025068,v1.0.8,1.0.8,False,False,2015-03-06T20:51:11Z,2015-03-07T00:14:50Z
ReactiveX/RxJava,973932,v1.0.7,1.0.7,False,False,2015-02-21T04:53:18Z,2015-02-21T05:01:31Z
ReactiveX/RxJava,943256,v1.0.6,1.0.6,False,False,2015-02-11T21:37:27Z,2015-02-11T21:38:26Z
ReactiveX/RxJava,915061,v1.0.5,1.0.5,False,False,2015-02-04T07:03:31Z,2015-02-04T07:03:52Z
ReactiveX/RxJava,814009,v1.0.4,1.0.4,False,False,2014-12-29T19:51:56Z,2014-12-29T19:54:03Z
